sample_name,frame_name,region_label,numerator,denominator,percent,phenotype_label,measured,name,label,minimum_cells,TP53,denominator_coverage_percent
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,0,113,0.0,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,2.1184851893513312
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,0,10,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,2.1184851893513312
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,15,648,2.314814814814815,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,10.792804796802132
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,46,648,7.098765432098766,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,10.792804796802132
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,1,648,0.15432098765432098,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,10.792804796802132
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,0,648,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,10.792804796802132
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,15,648,2.314814814814815,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,10.792804796802132
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,1,648,0.15432098765432098,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,10.792804796802132
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,0,15,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,10.792804796802132
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,1045,5090,20.530451866404714,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,64.24334216837056
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,1189,5090,23.359528487229863,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,64.24334216837056
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,184,5090,3.6149312377210214,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,64.24334216837056
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,54,5090,1.0609037328094302,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,64.24334216837056
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,991,5090,19.469548133595286,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,64.24334216837056
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,134,5090,2.6326129666011786,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,64.24334216837056
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,54,1045,5.167464114832536,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,64.24334216837056
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,451,4137,10.901619531061156,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,71.9103076655658
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,783,4137,18.92675852066715,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,71.9103076655658
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,45,4137,1.0877447425670776,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,71.9103076655658
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,4,4137,0.09668842156151801,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,71.9103076655658
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,447,4137,10.804931109499638,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,71.9103076655658
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,19,4137,0.45927000241721055,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,71.9103076655658
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,4,451,0.8869179600886918,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,71.9103076655658
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,779,5668,13.743824982357092,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,73.47679543686803
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,922,5668,16.266760762173607,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,73.47679543686803
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,159,5668,2.805222300635145,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,73.47679543686803
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,28,5668,0.4940014114326041,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,73.47679543686803
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,751,5668,13.24982357092449,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,73.47679543686803
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,96,5668,1.6937191249117856,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,73.47679543686803
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,28,779,3.594351732991014,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,73.47679543686803
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,221,4355,5.074626865671642,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,80.20257826887661
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,118,4355,2.709529276693456,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,80.20257826887661
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,35,4355,0.8036739380022963,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,80.20257826887661
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,3,4355,0.06888633754305395,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,80.20257826887661
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,218,4355,5.005740528128588,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,80.20257826887661
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,12,4355,0.2755453501722158,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,80.20257826887661
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,3,221,1.3574660633484164,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,80.20257826887661
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,783,4671,16.76300578034682,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,61.32335565183143
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,927,4671,19.845857418111752,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,61.32335565183143
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,116,4671,2.4834082637550847,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,61.32335565183143
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,51,4671,1.0918432883750804,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,61.32335565183143
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,732,4671,15.67116249197174,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,61.32335565183143
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,129,4671,2.7617212588310855,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,61.32335565183143
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,51,783,6.513409961685824,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,61.32335565183143
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,893,6753,13.223752406337924,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,72.21687520051331
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,1345,6753,19.917073893084556,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,72.21687520051331
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,295,6753,4.36842884643862,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,72.21687520051331
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,7,6753,0.10365763364430623,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,72.21687520051331
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,886,6753,13.120094772693617,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,72.21687520051331
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,29,6753,0.429438767954983,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,72.21687520051331
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,7,893,0.7838745800671892,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,72.21687520051331
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,4,155,2.5806451612903225,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,3.564037709818349
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,8,155,5.161290322580645,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,3.564037709818349
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,0,155,0.0,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,3.564037709818349
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,0,155,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,3.564037709818349
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,4,155,2.5806451612903225,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,3.564037709818349
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,0,155,0.0,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,3.564037709818349
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,0,4,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,3.564037709818349
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,17,307,5.537459283387622,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,5.803402646502835
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,20,307,6.514657980456026,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,5.803402646502835
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,2,307,0.6514657980456026,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,5.803402646502835
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,1,307,0.3257328990228013,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,5.803402646502835
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,16,307,5.2117263843648205,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,5.803402646502835
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,1,307,0.3257328990228013,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,5.803402646502835
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,1,17,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,5.803402646502835
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,4,169,2.366863905325444,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.1873141724479686
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,2,169,1.183431952662722,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.1873141724479686
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,1,169,0.591715976331361,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.1873141724479686
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,0,169,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.1873141724479686
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,4,169,2.366863905325444,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.1873141724479686
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,0,169,0.0,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.1873141724479686
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,0,4,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.1873141724479686
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,4,184,2.1739130434782608,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.598850287428143
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,29,184,15.76086956521739,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.598850287428143
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,0,184,0.0,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.598850287428143
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,0,184,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.598850287428143
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,4,184,2.1739130434782608,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.598850287428143
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,2,184,1.0869565217391304,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.598850287428143
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,0,4,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 WT,4.598850287428143
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,48666]",Any,51,1130,4.513274336283186,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,19.624869746439735
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,48666]",Any,45,1130,3.982300884955752,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,19.624869746439735
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,48666]",Any,11,1130,0.9734513274336283,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,19.624869746439735
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,48666]",Any,6,1130,0.5309734513274337,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,19.624869746439735
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,48666]",Any,45,1130,3.982300884955752,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,19.624869746439735
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,48666]",Any,8,1130,0.7079646017699115,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,19.624869746439735
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,48666]",Any,6,51,11.764705882352942,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,19.624869746439735
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[18061,48631]",Any,7,383,1.8276762402088773,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,8.671043694815486
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[18061,48631]",Any,12,383,3.133159268929504,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,8.671043694815486
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[18061,48631]",Any,6,383,1.566579634464752,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,8.671043694815486
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[18061,48631]",Any,3,383,0.783289817232376,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,8.671043694815486
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[18061,48631]",Any,4,383,1.0443864229765014,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,8.671043694815486
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[18061,48631]",Any,4,383,1.0443864229765014,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,8.671043694815486
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[18061,48631]",Any,3,7,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,8.671043694815486
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,49360]",Any,37,792,4.671717171717172,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,13.995405548683513
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,49360]",Any,26,792,3.282828282828283,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,13.995405548683513
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,49360]",Any,22,792,2.7777777777777777,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,13.995405548683513
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,49360]",Any,3,792,0.3787878787878788,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,13.995405548683513
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,49360]",Any,34,792,4.292929292929293,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,13.995405548683513
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,49360]",Any,3,792,0.3787878787878788,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,13.995405548683513
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[16238,49360]",Any,3,37,8.108108108108109,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,13.995405548683513
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9189,51259]",Any,1,65,1.5384615384615385,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,1.2296632614453273
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9189,51259]",Any,0,65,0.0,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,1.2296632614453273
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9189,51259]",Any,0,65,0.0,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,1.2296632614453273
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9189,51259]",Any,0,65,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,1.2296632614453273
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9189,51259]",Any,1,65,1.5384615384615385,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,1.2296632614453273
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9189,51259]",Any,0,65,0.0,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,1.2296632614453273
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9189,51259]",Any,0,1,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,1.2296632614453273
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9578,49862]",Any,71,1218,5.829228243021347,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,23.61380379992245
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9578,49862]",Any,21,1218,1.7241379310344827,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,23.61380379992245
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9578,49862]",Any,22,1218,1.80623973727422,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,23.61380379992245
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9578,49862]",Any,1,1218,0.08210180623973727,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,23.61380379992245
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9578,49862]",Any,70,1218,5.747126436781609,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,23.61380379992245
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9578,49862]",Any,2,1218,0.16420361247947454,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,23.61380379992245
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[9578,49862]",Any,1,71,1.408450704225352,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,23.61380379992245
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[17490,50019]",Any,0,39,0.0,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,0.6621392190152802
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[17490,50019]",Any,0,39,0.0,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,0.6621392190152802
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[17490,50019]",Any,0,39,0.0,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,0.6621392190152802
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[17490,50019]",Any,0,39,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,0.6621392190152802
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[17490,50019]",Any,0,39,0.0,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,0.6621392190152802
