,subtype,regulon,Z
518,CAF.Complement,HES1,-0.16257101725437478
519,CAF.Complement,HIVEP1,0.3010518891263438
520,CAF.Complement,HIVEP3,0.5658541567690502
521,CAF.Complement,HOXA2,-0.1146939841602651
522,CAF.Complement,HOXB2,0.08113208421026921
523,CAF.Complement,IKZF1,-0.600493055314592
524,CAF.Complement,IRF1,0.3551096542771822
525,CAF.Complement,IRF2,-0.121916728849452
526,CAF.Complement,IRF7,-0.07815220669566442
527,CAF.Complement,IRF8,0.8726309243059993
528,CAF.Complement,IRX3,0.14602123323088007
529,CAF.Complement,JUN,0.15610061207720233
530,CAF.Complement,JUNB,0.16270724776377743
531,CAF.Complement,KLF16,-0.256310767936881
532,CAF.Complement,KLF5,0.047522155104520736
533,CAF.Complement,KLF6,-0.3159316406740103
534,CAF.Complement,KLF9,-0.11446849558903902
535,CAF.Complement,LEF1,0.601858345756273
536,CAF.Complement,MAFG,-0.018008613530746353
537,CAF.Complement,MEF2C,-0.5764568696580086
538,CAF.Complement,MEF2D,-0.501486192813785
539,CAF.Complement,MLX,-0.025204155626245683
540,CAF.Complement,MLXIP,0.1046587923954716
541,CAF.Complement,MYB,-0.07196960480436666
542,CAF.Complement,MYBL2,-0.2789825932359511
543,CAF.Complement,MYC,0.18071679880851677
544,CAF.Complement,MYCN,-0.19839543480361946
545,CAF.Complement,NFAT5,0.21555847129987418
546,CAF.Complement,NFATC2,-0.3037097099088481
547,CAF.Complement,NFATC4,-0.02691876703780833
548,CAF.Complement,NFE2L1,0.12786059740453612
549,CAF.Complement,NFIL3,0.3817937452275765
550,CAF.Complement,NFKB2,0.602839975559197
551,CAF.Complement,NKX2-1,0.09010103896870957
552,CAF.Complement,NR4A3,-0.3109687954064236
553,CAF.Complement,ONECUT2,0.005970693701179836
554,CAF.Complement,PITX3,-0.2736616321633139
555,CAF.Complement,PRDM1,-0.0385509403330186
556,CAF.Complement,RARG,0.263801444211645
557,CAF.Complement,RBAK,-0.12705309962715078
558,CAF.Complement,REL,0.2783807878160448
559,CAF.Complement,RELA,0.06251130343710348
560,CAF.Complement,RELB,0.9718841602606844
561,CAF.Complement,RFX5,0.2717381320767908
562,CAF.Complement,RFX8,-0.3182994322542647
563,CAF.Complement,RUNX1,0.34008300312718537
564,CAF.Complement,RXRA,0.10399046585146283
565,CAF.Complement,RXRG,-0.28310085439604443
566,CAF.Complement,SOX11,-0.02567096050147962
567,CAF.Complement,SOX15,-0.010338547998279903
568,CAF.Complement,SOX4,0.5391887423141678
569,CAF.Complement,SOX7,-0.16829461541198668
570,CAF.Complement,SP1,-0.16751250233947515
571,CAF.Complement,SP2,-0.07256053193244094
572,CAF.Complement,SP6,0.23418300727253366
573,CAF.Complement,SPI1,-0.04212983134375155
574,CAF.Complement,SPIB,0.6227818420717155
575,CAF.Complement,SREBF2,-0.06334060719396488
576,CAF.Complement,SRF,-0.4508525698020768
577,CAF.Complement,STAT1,0.23954414729275628
578,CAF.Complement,STAT2,0.5205970586491242
579,CAF.Complement,TBP,0.1182252804102211
580,CAF.Complement,TCF12,0.6737359050367496
581,CAF.Complement,TCF7L1,0.03740816571278111
582,CAF.Complement,TCF7L2,0.2465272064428668
583,CAF.Complement,TEAD4,-0.3011880607422363
584,CAF.Complement,TFAP2A,0.003135236211494035
585,CAF.Complement,TFCP2L1,-0.10833591282260625
586,CAF.Complement,TFDP1,-0.09361972611992514
587,CAF.Complement,TFE3,-0.4492211462466874
588,CAF.Complement,TFEB,-0.154241243858266
589,CAF.Complement,TGIF2,0.11245881813846052
590,CAF.Complement,THAP1,-0.10764677598421134
591,CAF.Complement,THAP11,0.08227409520129007
592,CAF.Complement,TP53,0.40061609749362187
593,CAF.Complement,TWIST1,0.6344401580683119
594,CAF.Complement,USF1,-0.36195768905941134
595,CAF.Complement,XBP1,0.3355945128340501
596,CAF.Complement,YY1,-0.13007981174966077
597,CAF.Complement,YY2,-0.3961365980318017
598,CAF.Complement,ZBTB33,0.23799094587060443
599,CAF.Complement,ZFP64,0.11225464166515936
600,CAF.Complement,ZFP91,-0.13513325829484588
601,CAF.Complement,ZNF143,-0.1146875824018045
602,CAF.Complement,ZNF155,0.21385784896706622
603,CAF.Complement,ZNF189,-0.4860637544523479
604,CAF.Complement,ZNF319,0.00508361704047232
605,CAF.Complement,ZNF320,-0.21021793113470885
606,CAF.Complement,ZNF383,0.09650251128941206
607,CAF.Complement,ZNF423,0.2905650609280993
608,CAF.Complement,ZNF426,0.939357495592852
609,CAF.Complement,ZNF433,-0.07246597224395505
610,CAF.Complement,ZNF526,-0.18516530146057728
611,CAF.Complement,ZNF527,0.011514319819202203
612,CAF.Complement,ZNF583,0.061209665214225675
613,CAF.Complement,ZNF671,-0.3668693971996946
614,CAF.Complement,ZNF860,-0.15507675387343284
615,CAF.Complement,ZNF91,-0.12801546699420152
616,CAF.Cycling,AHRR,0.985713861532245
617,CAF.Cycling,ARID3A,-0.1734092541953803
618,CAF.Cycling,ARNT,0.1850011974964052
619,CAF.Cycling,ATF3,-0.16695075063367998
620,CAF.Cycling,ATF4,-0.2568904961530102
621,CAF.Cycling,ATF6,-0.06628751703429814
622,CAF.Cycling,BACH1,-0.5118900257762482
623,CAF.Cycling,BHLHE40,0.16563302334197294
624,CAF.Cycling,CEBPA,-0.17244366630678326
625,CAF.Cycling,CEBPB,-0.8989730207668056
626,CAF.Cycling,CEBPD,-0.970506723338435
627,CAF.Cycling,CREB1,-0.22477277731724188
628,CAF.Cycling,CREB3L1,0.7059295427327283
629,CAF.Cycling,CREB3L2,0.704327382980408
630,CAF.Cycling,CREM,-0.4176181133226496
631,CAF.Cycling,CUX1,-0.37910925932579426
632,CAF.Cycling,E2F1,2.183803942062711
633,CAF.Cycling,E2F2,0.40879596890259357
634,CAF.Cycling,E2F3,0.12142914081172416
635,CAF.Cycling,E2F4,1.0820259351764163
636,CAF.Cycling,E2F7,0.8553864366047085
637,CAF.Cycling,E2F8,1.2021452931576222
638,CAF.Cycling,EBF1,-0.45629669617165963
639,CAF.Cycling,EGR1,-0.7542153381754079
640,CAF.Cycling,EGR2,-0.6627145583816517
641,CAF.Cycling,EHF,0.14075139324218924
642,CAF.Cycling,ELF1,-0.5959214928296361
643,CAF.Cycling,ELF3,0.5489563734125559
644,CAF.Cycling,ELK1,-0.4750340130040373
645,CAF.Cycling,ELK3,0.7386929467077343
646,CAF.Cycling,ERF,-0.0242334368377602
647,CAF.Cycling,ERG,-0.19035906762727084
648,CAF.Cycling,ESRRA,0.263946590294283
649,CAF.Cycling,ETS2,-0.16894271603991964
650,CAF.Cycling,ETV1,0.08074381152603789
651,CAF.Cycling,ETV2,-0.15575285763340924
652,CAF.Cycling,ETV5,-0.18801514948607087
653,CAF.Cycling,ETV7,-0.28909657533101996
654,CAF.Cycling,FOS,-0.6217085067992104
655,CAF.Cycling,FOSB,-0.4921325894885603
656,CAF.Cycling,FOSL1,1.61028650000985
657,CAF.Cycling,FOXA1,-0.18527394404315825
658,CAF.Cycling,FOXF1,-0.5469561341244622
659,CAF.Cycling,FOXF2,-0.5698905431763628
660,CAF.Cycling,FOXN2,-0.30463354902233103
661,CAF.Cycling,FOXO1,-0.8275606564372635
662,CAF.Cycling,FOXO3,-0.9830831340924424
663,CAF.Cycling,FOXP1,-0.3785692107575075
664,CAF.Cycling,FOXP2,-0.7040104258901458
665,CAF.Cycling,GABPA,-0.2982349912948023
666,CAF.Cycling,GATA2,-0.5456991353084786
667,CAF.Cycling,GATA3,-0.516898477765057
668,CAF.Cycling,GATA5,-0.6568765443831917
669,CAF.Cycling,GATA6,-0.43187265400732605
670,CAF.Cycling,GLI3,-0.5362425661004947
671,CAF.Cycling,GRHL1,0.21179511737921508
672,CAF.Cycling,HES1,-0.21787683803548663
673,CAF.Cycling,HIVEP1,-0.391098240997443
674,CAF.Cycling,HIVEP3,-0.6212458592601884
675,CAF.Cycling,HOXA2,-0.2228995027876099
676,CAF.Cycling,HOXB2,1.056405221018799
677,CAF.Cycling,IKZF1,-0.140455784402035
678,CAF.Cycling,IRF1,-0.6361785814050954
679,CAF.Cycling,IRF2,-0.5144808649259632
680,CAF.Cycling,IRF7,-0.2997984364092493
681,CAF.Cycling,IRF8,-0.6704707463744607
682,CAF.Cycling,IRX3,-0.4773649737455413
683,CAF.Cycling,JUN,-0.46342356902681603
684,CAF.Cycling,JUNB,-0.5264706136358895
685,CAF.Cycling,KLF16,-0.017534747553417575
686,CAF.Cycling,KLF5,-0.02820961877668065
687,CAF.Cycling,KLF6,0.5622671267458751
688,CAF.Cycling,KLF9,-0.6435793039060893
689,CAF.Cycling,LEF1,-0.255979014397871
690,CAF.Cycling,MAFG,-0.43985637751408996
691,CAF.Cycling,MEF2C,-0.3388631120508744
692,CAF.Cycling,MEF2D,-0.7333874626011104
693,CAF.Cycling,MLX,0.1546777932689137
694,CAF.Cycling,MLXIP,-0.7129869976340085
695,CAF.Cycling,MYB,-0.02112913862336571
696,CAF.Cycling,MYBL2,2.2392280045901236
697,CAF.Cycling,MYC,-0.3999902408836266
698,CAF.Cycling,MYCN,0.1451526259457214
699,CAF.Cycling,NFAT5,-0.54018061352813
700,CAF.Cycling,NFATC2,-0.5182025842315435
701,CAF.Cycling,NFATC4,-0.03215593065336575
702,CAF.Cycling,NFE2L1,-0.24791198329537537
703,CAF.Cycling,NFIL3,-0.7849121970918536
704,CAF.Cycling,NFKB2,-0.5814232043159644
705,CAF.Cycling,NKX2-1,-0.14168683687469133
706,CAF.Cycling,NR4A3,-0.35486365039657036
707,CAF.Cycling,ONECUT2,-0.049078540757505125
708,CAF.Cycling,PITX3,-0.2850886356538632
709,CAF.Cycling,PRDM1,-0.33049528357735974
710,CAF.Cycling,RARG,0.010953082182968067
711,CAF.Cycling,RBAK,-0.26713544907645803
712,CAF.Cycling,REL,0.2773467810677732
713,CAF.Cycling,RELA,0.06500498223803584
714,CAF.Cycling,RELB,-0.6317002291563669
715,CAF.Cycling,RFX5,-0.19935039847147593
716,CAF.Cycling,RFX8,0.790011111422028
717,CAF.Cycling,RUNX1,-0.529880405421771
718,CAF.Cycling,RXRA,0.2272780316731192
719,CAF.Cycling,RXRG,-0.20557249036938527
720,CAF.Cycling,SOX11,-0.11456154054252804
721,CAF.Cycling,SOX15,-0.4277409862032098
722,CAF.Cycling,SOX4,0.41591555604361563
723,CAF.Cycling,SOX7,-0.28052365518068556
724,CAF.Cycling,SP1,1.055885982150972
725,CAF.Cycling,SP2,-0.4006905735102998
726,CAF.Cycling,SP6,-0.23687044256383544
727,CAF.Cycling,SPI1,-0.558660568535485
728,CAF.Cycling,SPIB,-0.4935937051613642
729,CAF.Cycling,SREBF2,-0.42411820487946883
730,CAF.Cycling,SRF,-0.13820797307354965
731,CAF.Cycling,STAT1,-0.37722045062033494
732,CAF.Cycling,STAT2,-0.6187482213520442
733,CAF.Cycling,TBP,-0.3881823551320973
734,CAF.Cycling,TCF12,-0.732141686334529
735,CAF.Cycling,TCF7L1,-0.25004474162031126
736,CAF.Cycling,TCF7L2,0.30386509551586427
737,CAF.Cycling,TEAD4,0.5578652633224261
738,CAF.Cycling,TFAP2A,-0.24260217929886407
739,CAF.Cycling,TFCP2L1,0.03091331196710096
740,CAF.Cycling,TFDP1,2.2013235602291603
741,CAF.Cycling,TFE3,-0.2007830490351213
742,CAF.Cycling,TFEB,0.3398799464711805
743,CAF.Cycling,TGIF2,-0.3569516273035176
744,CAF.Cycling,THAP1,-0.37497565177565145
745,CAF.Cycling,THAP11,0.3181820705235571
746,CAF.Cycling,TP53,0.040477564061154526
747,CAF.Cycling,TWIST1,-0.38691456704661403
748,CAF.Cycling,USF1,-0.2480610878697438
749,CAF.Cycling,XBP1,0.6145276066911688
750,CAF.Cycling,YY1,-0.386828359369415
751,CAF.Cycling,YY2,-0.21407058408669385
752,CAF.Cycling,ZBTB33,-0.18416055183943014
753,CAF.Cycling,ZFP64,0.5021604682617703
754,CAF.Cycling,ZFP91,0.6305426075762357
755,CAF.Cycling,ZNF143,-0.1477765386802047
756,CAF.Cycling,ZNF155,-0.34579733611909386
757,CAF.Cycling,ZNF189,-0.3294169074436393
758,CAF.Cycling,ZNF319,-0.15420513727678756
759,CAF.Cycling,ZNF320,-0.21114850074663932
760,CAF.Cycling,ZNF383,-0.4083527858183791
761,CAF.Cycling,ZNF423,-0.5056949429967237
762,CAF.Cycling,ZNF426,-0.4156275856356912
763,CAF.Cycling,ZNF433,-0.18350041044822132
764,CAF.Cycling,ZNF526,0.04604118939131005
765,CAF.Cycling,ZNF527,-0.5125116877015322
766,CAF.Cycling,ZNF583,-0.510795252782628
767,CAF.Cycling,ZNF671,-0.3383938630653656
768,CAF.Cycling,ZNF860,-0.4456510782674316
769,CAF.Cycling,ZNF91,-0.4797438194047425
770,CAF.ISG,AHRR,-0.13723825838150222
771,CAF.ISG,ARID3A,0.058113288776460624
772,CAF.ISG,ARNT,0.16907968625707528
773,CAF.ISG,ATF3,0.4487195906169129
774,CAF.ISG,ATF4,-0.11467159282557615
775,CAF.ISG,ATF6,-0.0677303390593912
776,CAF.ISG,BACH1,0.45292759059934334
777,CAF.ISG,BHLHE40,0.1470077862490969
778,CAF.ISG,CEBPA,-0.11298491528958413
779,CAF.ISG,CEBPB,0.6057298948522015
780,CAF.ISG,CEBPD,0.08442077060328128
781,CAF.ISG,CREB1,0.7621894882313452
782,CAF.ISG,CREB3L1,0.15225715916492338
783,CAF.ISG,CREB3L2,0.02840639891247194
784,CAF.ISG,CREM,0.18638312142624947
785,CAF.ISG,CUX1,0.15058526289351387
786,CAF.ISG,E2F1,-0.16111857207455924
787,CAF.ISG,E2F2,-0.17157322137954048
788,CAF.ISG,E2F3,-0.15012861659018947
789,CAF.ISG,E2F4,-0.04123915427556129
790,CAF.ISG,E2F7,-0.1844749929561925
791,CAF.ISG,E2F8,-0.2859909568819614
792,CAF.ISG,EBF1,-0.04875183108247031
793,CAF.ISG,EGR1,0.27297874021676033
794,CAF.ISG,EGR2,0.1421128013497589
795,CAF.ISG,EHF,-0.11667850638206059
796,CAF.ISG,ELF1,0.03697920025427604
797,CAF.ISG,ELF3,-0.1783854788532806
798,CAF.ISG,ELK1,0.595405747758086
799,CAF.ISG,ELK3,0.12846992356659892
800,CAF.ISG,ERF,-0.1761183674054745
801,CAF.ISG,ERG,0.03305964179055397
802,CAF.ISG,ESRRA,-0.1585900353002467
803,CAF.ISG,ETS2,0.1815063345015837
804,CAF.ISG,ETV1,0.09178274696925076
805,CAF.ISG,ETV2,0.10399494937297797
806,CAF.ISG,ETV5,-0.2924185993116515
807,CAF.ISG,ETV7,1.5744102611253918
808,CAF.ISG,FOS,0.36131320242834236
809,CAF.ISG,FOSB,0.17590462828458048
810,CAF.ISG,FOSL1,-0.008827327657167282
811,CAF.ISG,FOXA1,0.004836278443117374
812,CAF.ISG,FOXF1,-0.08178770225620006
813,CAF.ISG,FOXF2,0.0372327711728227
814,CAF.ISG,FOXN2,-0.15475143572464914
815,CAF.ISG,FOXO1,0.560720075231711
816,CAF.ISG,FOXO3,-0.07033848259086609
817,CAF.ISG,FOXP1,-0.2073760634729356
818,CAF.ISG,FOXP2,0.20565993007591085
819,CAF.ISG,GABPA,0.027528037040819863
820,CAF.ISG,GATA2,0.08147337847574333
821,CAF.ISG,GATA3,0.2103831187839521
822,CAF.ISG,GATA5,-0.21592698090193024
823,CAF.ISG,GATA6,0.0005134382313894774
824,CAF.ISG,GLI3,-0.10947744392772792
825,CAF.ISG,GRHL1,-0.019874271689662833
826,CAF.ISG,HES1,0.0871055609431535
827,CAF.ISG,HIVEP1,0.5983272851768566
828,CAF.ISG,HIVEP3,0.18442816236341777
829,CAF.ISG,HOXA2,-0.07374181237932873
830,CAF.ISG,HOXB2,0.18072850930964549
831,CAF.ISG,IKZF1,-0.038676737984205116
832,CAF.ISG,IRF1,1.7685949919526829
833,CAF.ISG,IRF2,1.1210719970357927
834,CAF.ISG,IRF7,1.9880331384587302
835,CAF.ISG,IRF8,1.0386104962681806
836,CAF.ISG,IRX3,0.021918512577924376
837,CAF.ISG,JUN,0.3891438614540903
838,CAF.ISG,JUNB,0.22084873603319088
839,CAF.ISG,KLF16,-0.1273205998959305
840,CAF.ISG,KLF5,-0.12126741725441367
841,CAF.ISG,KLF6,0.42233089562439036
842,CAF.ISG,KLF9,-0.06238434535597143
843,CAF.ISG,LEF1,0.09759964610163957
844,CAF.ISG,MAFG,0.006783525536583656
845,CAF.ISG,MEF2C,-0.08807454366202228
846,CAF.ISG,MEF2D,-0.19030985743675422
847,CAF.ISG,MLX,-0.17567456871199733
848,CAF.ISG,MLXIP,-0.18271604030984703
849,CAF.ISG,MYB,0.043642684909008855
850,CAF.ISG,MYBL2,-0.1640366149013932
851,CAF.ISG,MYC,0.1959567049520986
852,CAF.ISG,MYCN,-0.18364984961114367
853,CAF.ISG,NFAT5,0.108484836218993
854,CAF.ISG,NFATC2,-0.12740230980549028
855,CAF.ISG,NFATC4,0.038363290742033825
856,CAF.ISG,NFE2L1,-0.12942857067505636
857,CAF.ISG,NFIL3,0.29210139435401455
858,CAF.ISG,NFKB2,0.424400453891974
859,CAF.ISG,NKX2-1,-0.1476459983746226
860,CAF.ISG,NR4A3,-0.025330876603719927
861,CAF.ISG,ONECUT2,-0.05326242687737709
862,CAF.ISG,PITX3,0.0018865133544587966
863,CAF.ISG,PRDM1,0.09082912657344597
864,CAF.ISG,RARG,0.19819949188470973
865,CAF.ISG,RBAK,0.12668550574590773
866,CAF.ISG,REL,-0.06119634066571974
867,CAF.ISG,RELA,0.29594097173722095
868,CAF.ISG,RELB,1.3027745832856723
869,CAF.ISG,RFX5,0.12303238725730775
870,CAF.ISG,RFX8,-0.125400873047699
871,CAF.ISG,RUNX1,0.19809833910637867
872,CAF.ISG,RXRA,0.1439488791812674
873,CAF.ISG,RXRG,-0.023001613883668157
874,CAF.ISG,SOX11,0.19299012108638453
875,CAF.ISG,SOX15,-0.054221570628828056
876,CAF.ISG,SOX4,0.22304286255816566
877,CAF.ISG,SOX7,-0.02674922230830214
878,CAF.ISG,SP1,-0.09361332920022804
879,CAF.ISG,SP2,0.0891514061591168
880,CAF.ISG,SP6,-0.06770365405405036
881,CAF.ISG,SPI1,0.8596171129109235
882,CAF.ISG,SPIB,0.5150465544903119
883,CAF.ISG,SREBF2,-0.17381376621971825
884,CAF.ISG,SRF,0.24818498464854424
885,CAF.ISG,STAT1,2.0922550978138172
886,CAF.ISG,STAT2,1.508950792510996
887,CAF.ISG,TBP,-0.029574982512075007
888,CAF.ISG,TCF12,0.09590608572976939
889,CAF.ISG,TCF7L1,-0.02173615238357969
890,CAF.ISG,TCF7L2,-0.09249998257298346
891,CAF.ISG,TEAD4,0.04909759942434176
892,CAF.ISG,TFAP2A,-0.10931143478120002
893,CAF.ISG,TFCP2L1,-0.13998579678454795
894,CAF.ISG,TFDP1,-0.23736847479216933
895,CAF.ISG,TFE3,-0.08177501467212739
896,CAF.ISG,TFEB,-0.12297695682496884
897,CAF.ISG,TGIF2,0.060373159600131086
898,CAF.ISG,THAP1,-0.14326766819455514
899,CAF.ISG,THAP11,-0.2592440240175667
900,CAF.ISG,TP53,0.5396241747316352
901,CAF.ISG,TWIST1,0.38769691961370256
902,CAF.ISG,USF1,0.18090565833045189
903,CAF.ISG,XBP1,0.2776606866234794
904,CAF.ISG,YY1,0.012366507236516455
905,CAF.ISG,YY2,-0.1911670622984737
906,CAF.ISG,ZBTB33,0.8111658288413098
907,CAF.ISG,ZFP64,-0.11943716227426389
908,CAF.ISG,ZFP91,-0.055658292945000035
909,CAF.ISG,ZNF143,0.07844920780543999
910,CAF.ISG,ZNF155,0.025474400288605214
911,CAF.ISG,ZNF189,-0.304781324628456
912,CAF.ISG,ZNF319,0.09611318650650333
913,CAF.ISG,ZNF320,-0.004792828540888632
914,CAF.ISG,ZNF383,-0.16287547671849836
915,CAF.ISG,ZNF423,0.2982306991775299
916,CAF.ISG,ZNF426,-0.040174770706560135
917,CAF.ISG,ZNF433,-0.02421174622586959
918,CAF.ISG,ZNF526,-0.10742705745895073
919,CAF.ISG,ZNF527,-0.16041528480221162
920,CAF.ISG,ZNF583,0.25705611340084655
921,CAF.ISG,ZNF671,-0.13470946575056594
922,CAF.ISG,ZNF860,-0.2663937012391224
923,CAF.ISG,ZNF91,-0.0990800243420501
924,CAF.OGN,AHRR,0.10542012447741492
925,CAF.OGN,ARID3A,-0.3259403180046474
926,CAF.OGN,ARNT,-0.06458818938010912
927,CAF.OGN,ATF3,0.026734954510641173
928,CAF.OGN,ATF4,0.2044254697492469
929,CAF.OGN,ATF6,0.0576340302387926
930,CAF.OGN,BACH1,0.7132660075477959
931,CAF.OGN,BHLHE40,-0.2952367176439128
932,CAF.OGN,CEBPA,-0.13748722715319348
933,CAF.OGN,CEBPB,1.2231210427934849
934,CAF.OGN,CEBPD,0.5368998563362201
935,CAF.OGN,CREB1,-0.3941369003894797
936,CAF.OGN,CREB3L1,-0.0011309501472531126
937,CAF.OGN,CREB3L2,-0.25851610203887615
938,CAF.OGN,CREM,-0.34992325351679926
939,CAF.OGN,CUX1,-0.04842876773516463
940,CAF.OGN,E2F1,-0.5595711124044572
941,CAF.OGN,E2F2,-0.18025548463024255
942,CAF.OGN,E2F3,-0.33492995614208815
943,CAF.OGN,E2F4,-0.5008867300516062
944,CAF.OGN,E2F7,-0.1791352795403444
945,CAF.OGN,E2F8,-0.4353611035941191
946,CAF.OGN,EBF1,-0.3353593247523236
947,CAF.OGN,EGR1,0.31551745547426996
948,CAF.OGN,EGR2,0.09977956548368057
949,CAF.OGN,EHF,-0.1481782085713808
950,CAF.OGN,ELF1,0.41599528371972383
951,CAF.OGN,ELF3,-0.18726675705750742
952,CAF.OGN,ELK1,0.0760912531092497
953,CAF.OGN,ELK3,-0.16663470671155123
954,CAF.OGN,ERF,-0.4204556900441536
955,CAF.OGN,ERG,-0.03448496347903
956,CAF.OGN,ESRRA,-0.18367749240393536
957,CAF.OGN,ETS2,-0.08849195995966201
958,CAF.OGN,ETV1,0.12107691603592988
959,CAF.OGN,ETV2,0.03458448160604904
960,CAF.OGN,ETV5,-0.41604188759049504
961,CAF.OGN,ETV7,0.09008782165519291
962,CAF.OGN,FOS,0.21031638365476024
963,CAF.OGN,FOSB,0.30510739723397695
964,CAF.OGN,FOSL1,-0.4274555464439525
965,CAF.OGN,FOXA1,0.0585923831493467
966,CAF.OGN,FOXF1,-0.5737801232178106
967,CAF.OGN,FOXF2,-0.3516753643893912
968,CAF.OGN,FOXN2,0.07773594852506839
969,CAF.OGN,FOXO1,0.9148096148006692
970,CAF.OGN,FOXO3,0.687504684365254
971,CAF.OGN,FOXP1,-0.04526970110924676
972,CAF.OGN,FOXP2,1.3046062801162737
973,CAF.OGN,GABPA,-0.05111797109165414
974,CAF.OGN,GATA2,0.4471087998559831
975,CAF.OGN,GATA3,0.482474729827343
976,CAF.OGN,GATA5,0.9357483223699491
977,CAF.OGN,GATA6,1.1707875422546346
978,CAF.OGN,GLI3,0.08843322617623739
979,CAF.OGN,GRHL1,0.2637483631768113
980,CAF.OGN,HES1,-0.29340433023991364
981,CAF.OGN,HIVEP1,0.07218282093408658
982,CAF.OGN,HIVEP3,0.5863497416048927
983,CAF.OGN,HOXA2,-0.02884447357099145
984,CAF.OGN,HOXB2,-0.3796208670892325
985,CAF.OGN,IKZF1,-0.6706532770354084
986,CAF.OGN,IRF1,0.18594730173487797
987,CAF.OGN,IRF2,0.06853553223984317
988,CAF.OGN,IRF7,-0.31588165060375845
989,CAF.OGN,IRF8,0.8602713462342534
990,CAF.OGN,IRX3,0.30209183438727094
991,CAF.OGN,JUN,0.22655190153033647
992,CAF.OGN,JUNB,0.20640535501536916
993,CAF.OGN,KLF16,-0.04957904751884517
994,CAF.OGN,KLF5,0.042413243945647675
995,CAF.OGN,KLF6,-0.6409990972244146
996,CAF.OGN,KLF9,0.25977242760201125
997,CAF.OGN,LEF1,1.0473424471028019
998,CAF.OGN,MAFG,0.12405118515301755
999,CAF.OGN,MEF2C,-0.5676239680716851
1000,CAF.OGN,MEF2D,-0.24490448999005748
1001,CAF.OGN,MLX,-0.13757913116771373
1002,CAF.OGN,MLXIP,0.1860724295700279
1003,CAF.OGN,MYB,0.06602877926812434
1004,CAF.OGN,MYBL2,-0.5040245633016527
1005,CAF.OGN,MYC,0.3788871009076079
1006,CAF.OGN,MYCN,-0.11157947371370663
1007,CAF.OGN,NFAT5,0.44742030487770057
1008,CAF.OGN,NFATC2,0.1773800175587023
1009,CAF.OGN,NFATC4,0.7441996757153589
1010,CAF.OGN,NFE2L1,-0.05889217650688151
1011,CAF.OGN,NFIL3,0.5435326454147518
1012,CAF.OGN,NFKB2,0.634651045948211
1013,CAF.OGN,NKX2-1,0.0124729311887941
1014,CAF.OGN,NR4A3,0.053600661185557466
1015,CAF.OGN,ONECUT2,-0.09144098072653943
1016,CAF.OGN,PITX3,-0.06212109714141328
1017,CAF.OGN,PRDM1,-0.06517375852348213
1018,CAF.OGN,RARG,0.47738031552118465
1019,CAF.OGN,RBAK,-0.12496946975259592
1020,CAF.OGN,REL,0.02653544946949338
1021,CAF.OGN,RELA,-0.34584779239823177
1022,CAF.OGN,RELB,0.5396004033944305
1023,CAF.OGN,RFX5,0.040739025983572735
1024,CAF.OGN,RFX8,-0.3742873502215573
1025,CAF.OGN,RUNX1,-0.18496348340292532
1026,CAF.OGN,RXRA,-0.040428567191243915
1027,CAF.OGN,RXRG,-0.14788926510024733
1028,CAF.OGN,SOX11,-0.23596127165100939
1029,CAF.OGN,SOX15,0.13213885402241293
1030,CAF.OGN,SOX4,-0.1982471976473851
1031,CAF.OGN,SOX7,-0.16358137117587604
1032,CAF.OGN,SP1,-0.2661887702273294
1033,CAF.OGN,SP2,0.20416742649987613
1034,CAF.OGN,SP6,-0.13556609739624784
1035,CAF.OGN,SPI1,0.529373175355218
1036,CAF.OGN,SPIB,0.21551288667300328
1037,CAF.OGN,SREBF2,-0.080422449623278
1038,CAF.OGN,SRF,-0.6920212390331578
1039,CAF.OGN,STAT1,-0.05465013180601385
1040,CAF.OGN,STAT2,0.42442110796475335
1041,CAF.OGN,TBP,-0.030770178737779763
1042,CAF.OGN,TCF12,0.9497635892676655
1043,CAF.OGN,TCF7L1,-0.13797535335985447
1044,CAF.OGN,TCF7L2,0.6348646840623149
1045,CAF.OGN,TEAD4,-0.691788647194218
1046,CAF.OGN,TFAP2A,-0.02284906106025957
1047,CAF.OGN,TFCP2L1,-0.07917958068053466
1048,CAF.OGN,TFDP1,-0.5152938976061696
1049,CAF.OGN,TFE3,-0.13670079482776065
1050,CAF.OGN,TFEB,-0.24564967716594702
1051,CAF.OGN,TGIF2,0.6776097343525109
1052,CAF.OGN,THAP1,-0.1360644567236858
1053,CAF.OGN,THAP11,0.1625293915089843
1054,CAF.OGN,TP53,-0.3111203268084347
1055,CAF.OGN,TWIST1,0.6133136219069902
1056,CAF.OGN,USF1,-0.4102358882383411
1057,CAF.OGN,XBP1,-0.008084354305263731
1058,CAF.OGN,YY1,-0.043648978168139896
1059,CAF.OGN,YY2,-0.424414603497218
1060,CAF.OGN,ZBTB33,0.005781841541282762
1061,CAF.OGN,ZFP64,0.1390257275819195
1062,CAF.OGN,ZFP91,0.008437870840432155
1063,CAF.OGN,ZNF143,-0.07845129397327724
1064,CAF.OGN,ZNF155,0.47155546297098144
1065,CAF.OGN,ZNF189,-0.40920882904613365
1066,CAF.OGN,ZNF319,0.00878097015847478
1067,CAF.OGN,ZNF320,-0.2645259176066232
1068,CAF.OGN,ZNF383,0.4683939610732559
1069,CAF.OGN,ZNF423,0.04566912789851704
1070,CAF.OGN,ZNF426,1.2589648576518657
